Customer_ID,Customer_Name,Email,Phone_Number,Product_ID,Product_Name,Order_ID,Order_Date,Order_Amount,Order_Status,Service_Type,Campaign_ID,Campaign_Name,Response_Rate (%),Conversion_Rate (%),Warehouse_Location,Shipping_Method,Shipping_Cost,Customer_Region,Profit_Margin (%)
CUST14801,Valerie Stewart,hoganshawn@gmail.com,001-626-191-2943x2765,PROD0475,Once,ORD0014801,2020-08-15,9208.31,Completed,Direct Mail,CAMP0004,When Campaign,15.56,21.33,Berlin,Sea,71.17,Europe,26.24
CUST14802,David Guzman,cynthia44@gmail.com,001-694-771-9633,PROD0328,Myself,ORD0014802,2022-12-28,9485.87,Pending,Printing,CAMP0036,Dog Campaign,36.96,16.55,Toronto,Sea,59.05,North America,25.06
CUST14803,Tara Matthews,rose71@yahoo.com,001-041-973-1113x15450,PROD0288,People,ORD0014803,2022-05-30,2263.94,Pending,Fulfillment,CAMP0087,National Campaign,45.66,19.12,Indianapolis,Ground,142.59,Europe,37.66
CUST14804,Angela Cook,hurleynicholas@gmail.com,001-989-575-4898,PROD0194,View,ORD0014804,2023-11-16,9900.93,Shipped,Printing,CAMP0074,Stage Campaign,48.91,28.46,Berlin,Ground,339.46,Europe,12.08
CUST14805,James Rose,tuckerrandy@yahoo.com,+1-014-646-0494x22292,PROD0162,Catch,ORD0014805,2020-11-24,864.32,Canceled,Printing,CAMP0006,Draw Campaign,5.97,10.33,Shenzhen,Sea,345.1,Europe,37.57
CUST14806,Angela Wilson,muelleramy@yahoo.com,001-687-339-4178,PROD0139,Girl,ORD0014806,2020-05-06,9924.62,Canceled,Fulfillment,CAMP0052,Region Campaign,8.28,15.02,Berlin,Air,401.97,Asia,24.11
CUST14807,Andrew Murphy,zbaker@taylor.org,(170)468-5436,PROD0371,Somebody,ORD0014807,2019-10-06,6593.84,Completed,Direct Mail,CAMP0046,Material Campaign,2.56,10.27,Berlin,Air,249.56,North America,33.37
CUST14808,Evan Thomas,karenhardin@hotmail.com,(084)354-6910,PROD0227,Lot,ORD0014808,2018-06-23,7365.59,Canceled,Direct Mail,CAMP0042,Guy Campaign,5.78,10.72,Toronto,Sea,493.76,North America,26.28
CUST14809,Hannah Higgins,dhoward@johnson.com,109-139-7863,PROD0180,Page,ORD0014809,2023-07-03,4757.51,Completed,Printing,CAMP0061,Nothing Campaign,13.22,18.65,Indianapolis,Sea,323.29,Europe,27.97
CUST14810,Kyle Yoder,stevenfox@smith.biz,+1-324-713-8404x0659,PROD0345,Also,ORD0014810,2021-02-13,4448.39,Shipped,Printing,CAMP0051,Newspaper Campaign,47.59,9.53,Berlin,Sea,297.83,Asia,33.21
CUST14811,Donald Nicholson,jonesmatthew@hotmail.com,001-956-127-3196x826,PROD0194,Her,ORD0014811,2019-08-26,2142.95,Completed,Fulfillment,CAMP0048,Company Campaign,9.88,12.45,Shenzhen,Air,358.35,South America,34.2
CUST14812,William Morgan,brianhenson@lee.net,766-884-2511,PROD0198,Sure,ORD0014812,2022-12-07,7811.32,Pending,Fulfillment,CAMP0008,Put Campaign,29.08,13.74,Shenzhen,Sea,293.01,South America,48.3
CUST14813,Mr. Dustin Marquez MD,qstephens@torres-johnson.org,884.143.6449,PROD0445,Exactly,ORD0014813,2018-04-28,5040.71,Canceled,Fulfillment,CAMP0071,Name Campaign,36.42,5.03,Indianapolis,Sea,272.36,Asia,7.6
CUST14814,Jordan Lee,christopher43@beasley.info,834-330-9352x9415,PROD0265,City,ORD0014814,2023-07-02,1957.1,Shipped,Printing,CAMP0008,Treat Campaign,20.49,28.05,Berlin,Air,469.26,Europe,39.67
CUST14815,Jerry Simon,davidnewman@yahoo.com,(119)954-4207x59594,PROD0385,Everybody,ORD0014815,2018-08-19,9575.48,Pending,Direct Mail,CAMP0007,Suggest Campaign,49.03,3.15,Shenzhen,Air,458.39,Europe,41.65
CUST14816,Kevin Smith,cdillon@hall-edwards.com,546-674-1607,PROD0229,Present,ORD0014816,2022-12-21,3288.58,Canceled,Direct Mail,CAMP0028,Situation Campaign,49.14,8.06,Indianapolis,Sea,262.84,Europe,33.22
CUST14817,Kevin Liu,wvega@hotmail.com,+1-994-060-1343x76145,PROD0040,Start,ORD0014817,2019-09-11,9323.29,Canceled,Direct Mail,CAMP0043,Attention Campaign,24.05,7.87,Shenzhen,Sea,251.06,Asia,41.72
CUST14818,Christopher Meadows,elizabethballard@yahoo.com,106-216-9583,PROD0461,Course,ORD0014818,2020-07-20,2771.16,Completed,Direct Mail,CAMP0096,Adult Campaign,49.71,26.29,Toronto,Sea,457.75,Asia,31.86
CUST14819,Bobby White,charlespierce@hill-roach.com,890-438-1026x7440,PROD0450,Than,ORD0014819,2018-07-30,2148.1,Pending,Fulfillment,CAMP0004,Give Campaign,33.25,12.9,Toronto,Sea,328.28,Europe,22.78
CUST14820,Dale Moreno,nancy37@yahoo.com,822-172-8883,PROD0199,Always,ORD0014820,2023-07-16,9343.06,Canceled,Direct Mail,CAMP0063,Contain Campaign,45.52,26.82,Shenzhen,Ground,86.7,North America,46.08
CUST14821,Kenneth Mann,wdowns@yahoo.com,(326)377-5420x670,PROD0023,Lot,ORD0014821,2023-08-30,6699.5,Canceled,Direct Mail,CAMP0073,Drop Campaign,9.09,10.3,Shenzhen,Ground,213.85,South America,8.02
CUST14822,Dale Brown,jaredhenderson@stewart.com,480.469.9777,PROD0088,Affect,ORD0014822,2021-05-10,4268.12,Pending,Fulfillment,CAMP0074,Thing Campaign,48.09,24.03,Toronto,Ground,155.53,Europe,42.81
CUST14823,David Zamora,jeffturner@beasley.com,(488)131-1457x67138,PROD0102,Reveal,ORD0014823,2022-04-16,4030.7,Canceled,Fulfillment,CAMP0048,Until Campaign,33.3,3.4,Shenzhen,Ground,175.0,Europe,30.09
CUST14824,Molly Hopkins,mcdanielaaron@allen.biz,519-163-9344x17195,PROD0206,Me,ORD0014824,2020-09-20,8608.55,Canceled,Printing,CAMP0096,Walk Campaign,8.97,22.76,Berlin,Air,498.22,South America,32.44
CUST14825,Lindsay Cook,wcortez@gmail.com,+1-275-009-7218x3336,PROD0226,Until,ORD0014825,2018-09-17,4994.32,Canceled,Printing,CAMP0063,Central Campaign,25.31,10.95,Toronto,Air,133.14,North America,22.6
CUST14826,Margaret Harris,wclark@perez.biz,001-509-876-2050,PROD0111,Push,ORD0014826,2019-10-01,6664.89,Shipped,Fulfillment,CAMP0073,Large Campaign,45.32,20.59,Toronto,Air,7.57,South America,42.17
CUST14827,Anthony Parker,dhawkins@yahoo.com,(682)870-5223,PROD0100,Response,ORD0014827,2018-07-19,1204.3,Canceled,Fulfillment,CAMP0042,Of Campaign,46.33,26.04,Berlin,Sea,412.5,South America,22.86
CUST14828,Katherine Ochoa,phillipcook@hotmail.com,001-185-933-6377,PROD0171,Size,ORD0014828,2023-03-17,1471.17,Shipped,Direct Mail,CAMP0077,Send Campaign,2.14,4.38,Shenzhen,Air,90.35,Europe,46.27
CUST14829,Larry Baker,james79@gmail.com,661-142-0240x9997,PROD0485,Magazine,ORD0014829,2022-10-24,9613.44,Pending,Printing,CAMP0058,Standard Campaign,34.67,26.38,Berlin,Sea,493.18,Asia,7.12
CUST14830,Michael Barton,rwalker@reyes.com,340-373-9176x86021,PROD0477,Similar,ORD0014830,2020-10-13,7725.07,Shipped,Direct Mail,CAMP0049,Build Campaign,49.14,17.83,Berlin,Ground,305.2,Asia,12.3
CUST14831,Jessica Ryan,walter53@yahoo.com,+1-736-650-2242x6176,PROD0357,Admit,ORD0014831,2018-01-13,6144.1,Canceled,Fulfillment,CAMP0098,Evidence Campaign,32.2,17.09,Shenzhen,Sea,153.99,South America,5.61
CUST14832,Darrell Gibson,ecalhoun@gmail.com,(844)046-3534x73445,PROD0034,Look,ORD0014832,2023-01-22,6047.54,Completed,Printing,CAMP0062,Many Campaign,45.19,5.14,Indianapolis,Sea,271.82,North America,16.98
CUST14833,Joel Hughes,derek85@gmail.com,361.048.6659x817,PROD0217,Hair,ORD0014833,2023-07-05,9679.57,Pending,Fulfillment,CAMP0060,Thousand Campaign,38.8,14.99,Toronto,Air,456.81,Asia,5.49
CUST14834,Clifford Rollins,rachel15@perry-white.com,2804995083,PROD0406,Campaign,ORD0014834,2023-04-11,5774.58,Canceled,Fulfillment,CAMP0044,Eye Campaign,10.68,29.56,Shenzhen,Sea,280.73,Asia,45.78
CUST14835,Kayla Allen,angela07@norton.net,+1-853-806-3803x486,PROD0479,Front,ORD0014835,2021-05-14,3824.4,Completed,Fulfillment,CAMP0089,Three Campaign,8.15,27.94,Toronto,Sea,124.48,North America,45.22
CUST14836,Brandon Castillo,robertgraves@hotmail.com,+1-949-507-1292x685,PROD0304,Effect,ORD0014836,2021-05-10,1425.29,Pending,Printing,CAMP0056,Force Campaign,30.73,26.99,Indianapolis,Sea,74.95,Europe,41.82
CUST14837,Bobby Price,glasserica@yahoo.com,+1-595-226-8612x51185,PROD0280,Adult,ORD0014837,2022-03-15,1685.73,Completed,Printing,CAMP0020,Food Campaign,25.82,18.85,Indianapolis,Air,161.61,South America,16.09
CUST14838,Jason Ford,markpope@cameron-buck.com,001-639-778-7436,PROD0158,Election,ORD0014838,2021-05-22,4634.09,Completed,Fulfillment,CAMP0026,Including Campaign,16.41,4.43,Indianapolis,Ground,350.77,South America,43.83
CUST14839,Jennifer Harris,chavezvictor@hubbard-garcia.com,(716)107-0178,PROD0085,Until,ORD0014839,2022-02-26,2681.67,Pending,Direct Mail,CAMP0069,Simple Campaign,3.85,12.09,Toronto,Sea,67.82,Asia,49.97
CUST14840,David Alvarado,jontorres@gmail.com,7647659117,PROD0325,Continue,ORD0014840,2020-05-18,4931.37,Pending,Direct Mail,CAMP0027,Onto Campaign,5.69,16.3,Berlin,Ground,421.96,South America,7.42
CUST14841,Billy Martinez,carolynharris@gmail.com,(606)566-7740x2547,PROD0172,Up,ORD0014841,2021-04-09,623.68,Completed,Fulfillment,CAMP0055,Study Campaign,6.54,13.68,Berlin,Sea,305.64,North America,9.58
CUST14842,Antonio Brock,ashleyhancock@hotmail.com,001-059-408-2459x14400,PROD0489,Million,ORD0014842,2019-05-21,1571.95,Completed,Fulfillment,CAMP0052,Money Campaign,1.88,2.91,Shenzhen,Air,175.36,South America,7.1
CUST14843,Melanie Sullivan,ywilliams@hotmail.com,(092)458-7517x26597,PROD0436,Themselves,ORD0014843,2021-06-27,5376.35,Canceled,Printing,CAMP0081,Radio Campaign,9.26,26.6,Berlin,Sea,362.87,North America,46.58
CUST14844,Thomas Erickson,mckaycurtis@yahoo.com,164.726.4575,PROD0088,War,ORD0014844,2022-07-03,6979.62,Shipped,Fulfillment,CAMP0041,Hour Campaign,33.34,9.41,Berlin,Sea,354.11,Europe,19.75
CUST14845,David Garcia,harveysherri@gonzalez.org,454.032.3106x788,PROD0208,Off,ORD0014845,2019-09-01,4701.06,Canceled,Fulfillment,CAMP0028,House Campaign,11.47,7.12,Shenzhen,Sea,28.46,North America,36.29
CUST14846,Bianca Lopez,bakerlisa@yahoo.com,001-955-285-6165,PROD0041,Collection,ORD0014846,2022-02-08,360.98,Completed,Fulfillment,CAMP0068,Around Campaign,48.82,17.71,Toronto,Ground,336.57,Asia,30.65
CUST14847,Robert Gibson,nwarren@hotmail.com,891-230-8318x250,PROD0196,Line,ORD0014847,2023-12-18,1362.17,Pending,Fulfillment,CAMP0081,Law Campaign,27.5,25.67,Indianapolis,Sea,414.89,North America,30.73
CUST14848,Shawn Gamble,kathrynsnyder@yahoo.com,(926)455-8097x08634,PROD0020,Appear,ORD0014848,2019-04-08,9838.04,Completed,Fulfillment,CAMP0080,Event Campaign,41.85,13.75,Indianapolis,Sea,171.38,Europe,37.91
CUST14849,Sheila Roberts,brandonholland@holmes.net,6134646909,PROD0484,Argue,ORD0014849,2023-02-21,3927.69,Pending,Fulfillment,CAMP0002,Especially Campaign,27.07,22.71,Berlin,Ground,229.2,Europe,33.13
CUST14850,Kathryn Gonzalez,montoyarebecca@hotmail.com,113.433.6531,PROD0203,For,ORD0014850,2021-08-23,6705.91,Completed,Printing,CAMP0035,Long Campaign,7.4,1.89,Shenzhen,Sea,119.89,Asia,31.1
CUST14851,Douglas Ward,dianaconner@gmail.com,7605361031,PROD0270,Sort,ORD0014851,2023-07-21,7861.83,Pending,Printing,CAMP0002,Speech Campaign,16.77,5.19,Shenzhen,Air,359.73,Europe,49.25
CUST14852,Bradley Lopez,oclark@yahoo.com,5246052953,PROD0055,West,ORD0014852,2019-04-11,4721.39,Canceled,Fulfillment,CAMP0029,Require Campaign,28.01,10.14,Indianapolis,Sea,164.57,North America,46.1
CUST14853,Kenneth Leon,valvarez@howell.org,069-525-2540,PROD0424,Mother,ORD0014853,2020-08-19,6159.13,Completed,Direct Mail,CAMP0055,Collection Campaign,29.37,28.1,Shenzhen,Ground,282.72,Europe,23.94
CUST14854,Javier Mcdonald,bramirez@yahoo.com,486.771.6633x2133,PROD0149,Style,ORD0014854,2022-06-07,5975.05,Completed,Fulfillment,CAMP0022,Nice Campaign,11.79,16.39,Indianapolis,Ground,140.7,South America,28.47
CUST14855,Stephanie Steele,lee18@hotmail.com,048.512.1391x56408,PROD0234,Effort,ORD0014855,2018-09-09,1494.73,Canceled,Direct Mail,CAMP0077,Later Campaign,25.9,9.89,Toronto,Sea,375.82,Europe,24.99
CUST14856,Tiffany Robinson,bensondebbie@yahoo.com,+1-169-903-9225,PROD0326,Parent,ORD0014856,2021-05-06,3268.09,Shipped,Fulfillment,CAMP0030,Development Campaign,48.34,10.82,Toronto,Air,490.79,North America,25.57
CUST14857,Nicole Davis,butlerwillie@johnson.com,9126782396,PROD0064,Religious,ORD0014857,2022-08-06,6228.53,Shipped,Fulfillment,CAMP0001,Guess Campaign,25.18,13.11,Berlin,Sea,314.06,Asia,23.8
CUST14858,Alyssa Howard,laurapatton@yahoo.com,001-558-455-7719x734,PROD0352,Rather,ORD0014858,2019-06-22,625.1,Shipped,Direct Mail,CAMP0034,Old Campaign,11.48,10.59,Shenzhen,Air,25.31,North America,31.38
CUST14859,Jonathan Sanchez,curtisbecker@yahoo.com,(110)864-0924,PROD0017,Economy,ORD0014859,2018-05-30,5929.89,Pending,Direct Mail,CAMP0075,Act Campaign,44.16,26.78,Toronto,Air,309.53,North America,27.67
CUST14860,Roberto Harris,dbrown@sanchez.com,331-541-6233,PROD0356,Couple,ORD0014860,2022-10-27,2821.8,Canceled,Printing,CAMP0084,Board Campaign,41.89,14.19,Indianapolis,Air,215.71,North America,37.8
CUST14861,Maria Carr,anthony95@powers-nguyen.com,769-420-8723,PROD0184,Maintain,ORD0014861,2022-04-17,8291.56,Pending,Printing,CAMP0004,Couple Campaign,13.46,1.41,Toronto,Air,493.01,Europe,46.22
CUST14862,Abigail Santiago,apatterson@sullivan.com,280-694-2337,PROD0164,Senior,ORD0014862,2020-08-15,2487.46,Completed,Printing,CAMP0083,Down Campaign,35.53,26.07,Toronto,Ground,379.59,North America,38.74
CUST14863,Nicholas Glass,vpeterson@chang-mcmahon.com,979-569-6039,PROD0137,Official,ORD0014863,2018-02-23,1675.65,Pending,Fulfillment,CAMP0093,Religious Campaign,19.43,19.14,Toronto,Sea,47.71,North America,12.05
CUST14864,Timothy Marshall,iferrell@crawford.org,(820)714-3705,PROD0188,Hit,ORD0014864,2019-12-03,7660.48,Completed,Direct Mail,CAMP0011,Less Campaign,31.32,21.24,Berlin,Sea,369.86,Asia,16.36
CUST14865,Heather Valdez,johnsonpeter@schultz.com,+1-412-811-6791x882,PROD0094,Worker,ORD0014865,2018-09-08,828.75,Pending,Printing,CAMP0018,Try Campaign,33.29,5.88,Indianapolis,Air,216.82,Asia,25.72
CUST14866,Dawn Lee,sbaker@hotmail.com,686-913-7404x252,PROD0452,Born,ORD0014866,2021-03-11,3532.14,Shipped,Fulfillment,CAMP0093,Budget Campaign,21.49,12.31,Toronto,Sea,248.17,Asia,42.39
CUST14867,Cassandra Perez,madisonanderson@hotmail.com,288-439-1740,PROD0001,Compare,ORD0014867,2021-12-26,9775.09,Canceled,Direct Mail,CAMP0073,Blood Campaign,34.73,15.77,Berlin,Air,491.81,North America,48.26
CUST14868,Donna Evans,qtaylor@hotmail.com,+1-711-675-0623x36703,PROD0470,House,ORD0014868,2023-05-01,570.92,Canceled,Printing,CAMP0071,Stuff Campaign,32.59,5.94,Indianapolis,Air,254.3,North America,15.54
CUST14869,Jessica Bush,williamwilson@williams.com,001-254-060-2445x404,PROD0468,Development,ORD0014869,2018-08-18,4727.02,Pending,Printing,CAMP0003,Network Campaign,11.59,4.04,Indianapolis,Sea,7.44,Europe,10.73
CUST14870,Nicholas Wise,catherinebrown@yahoo.com,939.137.7565,PROD0324,Beat,ORD0014870,2018-09-10,7978.98,Completed,Direct Mail,CAMP0095,Use Campaign,23.61,20.68,Indianapolis,Air,281.54,Asia,18.92
CUST14871,Matthew Hughes,joseph58@taylor-flowers.com,620-684-0563x86950,PROD0220,Staff,ORD0014871,2018-12-23,1010.62,Canceled,Direct Mail,CAMP0033,Truth Campaign,19.52,10.34,Berlin,Ground,311.99,North America,13.62
CUST14872,Diane Thomas,lindseymorris@gmail.com,912-837-8654,PROD0412,Know,ORD0014872,2023-12-07,552.22,Shipped,Fulfillment,CAMP0078,Many Campaign,20.47,8.44,Shenzhen,Air,210.03,Europe,42.67
CUST14873,Ashley Whitney,deckernatasha@silva.org,+1-815-276-6983x65731,PROD0262,Our,ORD0014873,2023-12-20,4060.96,Completed,Printing,CAMP0077,Performance Campaign,48.99,5.84,Shenzhen,Ground,120.85,North America,13.57
CUST14874,Nicole Rhodes,qmurphy@yahoo.com,001-535-752-7690x584,PROD0275,Raise,ORD0014874,2018-05-28,7172.05,Canceled,Printing,CAMP0042,Newspaper Campaign,10.56,7.08,Shenzhen,Air,133.39,Asia,43.09
CUST14875,Amanda Browning,wfreeman@gmail.com,(287)238-9849x496,PROD0398,Edge,ORD0014875,2020-02-09,1503.83,Pending,Direct Mail,CAMP0072,Home Campaign,10.19,13.2,Berlin,Ground,318.09,North America,19.68
CUST14876,Krystal Hansen,guzmanhenry@hotmail.com,9704238896,PROD0175,Nor,ORD0014876,2019-09-05,5735.58,Pending,Direct Mail,CAMP0048,Sing Campaign,5.9,20.69,Shenzhen,Ground,127.09,South America,10.91
CUST14877,Amanda Hahn,nbecker@aguilar.net,453.099.3258x114,PROD0148,But,ORD0014877,2022-05-17,3135.76,Shipped,Direct Mail,CAMP0008,Degree Campaign,8.79,11.5,Shenzhen,Ground,55.31,Europe,6.61
CUST14878,Brittany Jones,walkerchristopher@hotmail.com,001-823-747-8250x24584,PROD0281,Movie,ORD0014878,2022-05-18,6736.11,Pending,Fulfillment,CAMP0033,Section Campaign,33.46,17.13,Toronto,Ground,464.99,Europe,6.64
CUST14879,John Cline,christopher23@yahoo.com,+1-997-391-7912x4307,PROD0059,Series,ORD0014879,2023-05-27,7743.96,Shipped,Fulfillment,CAMP0057,Especially Campaign,10.0,26.51,Berlin,Ground,140.48,North America,28.9
CUST14880,Kelly Gregory,fostercasey@yahoo.com,+1-510-638-4630x146,PROD0035,Local,ORD0014880,2019-09-03,9301.33,Shipped,Direct Mail,CAMP0076,Realize Campaign,6.94,19.43,Berlin,Air,171.57,North America,16.35
CUST14881,Mario Farrell,peggymorris@gmail.com,7639240846,PROD0205,War,ORD0014881,2018-05-15,7277.29,Pending,Direct Mail,CAMP0032,Chair Campaign,25.0,2.41,Toronto,Ground,165.68,North America,41.95
CUST14882,James Guzman,bradshawdavid@pugh.com,438.228.5973x69394,PROD0100,Imagine,ORD0014882,2021-06-04,2070.88,Completed,Direct Mail,CAMP0026,Treat Campaign,34.08,23.85,Berlin,Sea,14.59,Europe,17.5
CUST14883,David Evans,rmiller@gmail.com,(390)531-5942x82058,PROD0265,News,ORD0014883,2021-06-03,7525.78,Pending,Printing,CAMP0003,Last Campaign,43.61,17.91,Shenzhen,Sea,408.63,North America,21.39
CUST14884,Alexandria Grimes,pchandler@hotmail.com,(988)419-6915,PROD0071,Should,ORD0014884,2023-07-14,675.52,Pending,Direct Mail,CAMP0024,Realize Campaign,9.54,14.23,Shenzhen,Sea,121.19,South America,28.35
CUST14885,Elizabeth Marshall,rmedina@gmail.com,5717210014,PROD0312,On,ORD0014885,2023-05-08,4294.18,Shipped,Direct Mail,CAMP0049,Lot Campaign,13.75,3.58,Indianapolis,Sea,309.89,North America,14.99
CUST14886,Cynthia Wilson,stephanie45@singleton.info,(056)583-3533x11934,PROD0038,Republican,ORD0014886,2023-08-31,1647.83,Pending,Printing,CAMP0004,Western Campaign,40.87,14.68,Indianapolis,Ground,485.33,Europe,38.91
CUST14887,George Spencer,maryphillips@whitaker.com,001-908-162-1150x599,PROD0226,Six,ORD0014887,2021-12-25,8628.36,Pending,Printing,CAMP0099,Would Campaign,3.65,20.41,Toronto,Sea,492.46,South America,8.72
CUST14888,Matthew Walls,jacobcabrera@gmail.com,723.218.9610x37363,PROD0187,Only,ORD0014888,2019-09-01,1191.65,Canceled,Direct Mail,CAMP0006,Organization Campaign,12.28,8.63,Indianapolis,Air,196.61,Europe,16.23
CUST14889,Ryan Alvarez,heather17@yahoo.com,(532)525-4342x508,PROD0485,Drop,ORD0014889,2019-09-26,7802.67,Canceled,Fulfillment,CAMP0009,Throw Campaign,49.99,13.19,Shenzhen,Sea,251.88,North America,42.9
CUST14890,Maureen Terrell,tmiller@howard.net,(186)570-2713x38213,PROD0317,Market,ORD0014890,2020-04-11,7360.77,Canceled,Fulfillment,CAMP0018,Analysis Campaign,33.41,4.4,Toronto,Air,345.22,South America,42.7
CUST14891,Emily Jones,freemantamara@gmail.com,705.873.0242,PROD0056,Four,ORD0014891,2019-03-17,5098.44,Shipped,Direct Mail,CAMP0009,Source Campaign,29.56,27.45,Indianapolis,Sea,198.45,Europe,45.09
CUST14892,Jacob Santiago,brianhenry@hotmail.com,(814)500-5615x42964,PROD0233,Water,ORD0014892,2018-10-06,7552.81,Pending,Printing,CAMP0063,Report Campaign,49.54,21.13,Indianapolis,Air,177.38,North America,21.23
CUST14893,Mark Small,wallacebrianna@hotmail.com,(118)829-0965x524,PROD0015,List,ORD0014893,2019-11-16,4633.3,Shipped,Fulfillment,CAMP0039,Job Campaign,35.83,22.56,Indianapolis,Air,130.22,South America,22.87
CUST14894,Timothy Gillespie,rgarrison@terry.com,664-339-8248,PROD0378,Measure,ORD0014894,2019-11-08,2921.53,Shipped,Direct Mail,CAMP0016,National Campaign,39.96,23.3,Toronto,Air,330.96,North America,33.61
CUST14895,Joseph Sanders,krystal69@hotmail.com,756-660-5191x312,PROD0239,Morning,ORD0014895,2020-04-08,1469.0,Shipped,Direct Mail,CAMP0020,Wall Campaign,19.79,23.86,Indianapolis,Sea,436.66,North America,18.49
CUST14896,Laura Franklin,cummingstimothy@hotmail.com,(301)284-0893x2814,PROD0393,Whose,ORD0014896,2023-03-26,4251.76,Shipped,Direct Mail,CAMP0053,Improve Campaign,12.02,4.24,Indianapolis,Sea,239.09,Asia,48.63
CUST14897,George Wang,reneehale@jackson.com,(565)896-3226,PROD0231,Career,ORD0014897,2020-04-03,9884.48,Pending,Direct Mail,CAMP0086,Development Campaign,34.4,19.73,Shenzhen,Air,400.48,North America,35.33
CUST14898,Jimmy Ford Jr.,johnsontheresa@gross.net,353.879.9726x5441,PROD0159,Real,ORD0014898,2020-01-26,1964.32,Shipped,Fulfillment,CAMP0029,Boy Campaign,32.79,28.13,Toronto,Sea,270.04,Europe,22.78
CUST14899,Veronica Allen,james04@glass.org,458-378-4104x363,PROD0429,Alone,ORD0014899,2023-07-23,8816.96,Completed,Fulfillment,CAMP0079,Drop Campaign,45.52,10.47,Toronto,Sea,270.71,North America,10.41
CUST14900,Julia Trevino,millermatthew@hotmail.com,0832390996,PROD0132,Challenge,ORD0014900,2018-09-05,1625.71,Pending,Fulfillment,CAMP0064,Dog Campaign,7.45,9.21,Berlin,Air,221.57,North America,22.98
CUST14901,Catherine Morris,hendersonthomas@allen.com,092-759-9544x8611,PROD0199,Which,ORD0014901,2021-02-08,8522.41,Pending,Direct Mail,CAMP0031,Possible Campaign,22.67,25.86,Toronto,Ground,384.28,South America,42.17
CUST14902,Morgan Johnson,sabrina80@young-welch.com,+1-957-561-5993x24710,PROD0446,Different,ORD0014902,2020-01-10,5255.93,Canceled,Printing,CAMP0007,Leg Campaign,36.56,17.98,Indianapolis,Ground,86.85,North America,28.64
CUST14903,Alexander Johnson DVM,amoore@duncan.com,001-381-484-1921x553,PROD0264,Question,ORD0014903,2022-04-25,1265.65,Pending,Printing,CAMP0068,Much Campaign,16.58,25.2,Toronto,Air,64.51,Europe,23.57
CUST14904,Melanie Lopez,jennifer56@ibarra.com,001-698-151-5068x94434,PROD0164,Official,ORD0014904,2020-10-29,7772.87,Pending,Direct Mail,CAMP0016,Hair Campaign,15.42,3.23,Berlin,Air,404.01,Asia,40.39
CUST14905,Amanda King,maria73@hotmail.com,001-240-950-4916x1267,PROD0286,Outside,ORD0014905,2019-07-25,5706.78,Pending,Printing,CAMP0083,Certain Campaign,27.31,24.17,Shenzhen,Ground,166.37,Asia,16.0
CUST14906,Daniel Murphy,shirleyreid@walker-smith.com,+1-124-361-2285x915,PROD0071,Decision,ORD0014906,2021-08-23,285.56,Pending,Direct Mail,CAMP0081,Develop Campaign,25.31,5.17,Berlin,Ground,214.29,Europe,6.57
CUST14907,Justin Robinson,conleylydia@yahoo.com,(024)449-2912x9375,PROD0240,Right,ORD0014907,2019-01-26,3800.06,Shipped,Printing,CAMP0008,Personal Campaign,31.38,8.36,Shenzhen,Sea,12.91,South America,10.77
CUST14908,Thomas Lee,dwaters@gmail.com,9951911702,PROD0380,Factor,ORD0014908,2022-07-08,4500.14,Shipped,Direct Mail,CAMP0086,Might Campaign,28.69,26.03,Toronto,Ground,487.78,Europe,40.94
CUST14909,Donna Henderson,sstark@yahoo.com,984-329-3392x599,PROD0390,Skill,ORD0014909,2022-01-19,3201.58,Completed,Fulfillment,CAMP0037,Skin Campaign,22.21,26.26,Shenzhen,Ground,217.56,North America,16.81
CUST14910,Brian Stevens,jeffrey37@francis.com,239.187.9620x066,PROD0378,Option,ORD0014910,2018-02-11,2098.41,Pending,Fulfillment,CAMP0073,Bad Campaign,31.96,5.5,Toronto,Ground,350.88,North America,45.31
CUST14911,Steven Lin,wilsonchristopher@johnson.com,(505)604-3306x7274,PROD0190,International,ORD0014911,2019-07-24,7171.26,Canceled,Fulfillment,CAMP0001,Newspaper Campaign,34.71,27.1,Berlin,Ground,152.17,Asia,7.49
CUST14912,Karen Hogan,leahscott@gibson-harper.info,001-476-716-2811x93053,PROD0491,Officer,ORD0014912,2018-06-15,6706.71,Shipped,Printing,CAMP0065,Sure Campaign,24.32,19.68,Berlin,Sea,352.57,Asia,39.58
CUST14913,Rachel Wilson,michele45@yahoo.com,(278)684-7430x817,PROD0288,Hospital,ORD0014913,2023-04-12,5984.17,Canceled,Direct Mail,CAMP0018,Beyond Campaign,24.67,18.48,Shenzhen,Sea,227.93,North America,5.93
CUST14914,Anthony Newton,wcopeland@lopez-clayton.com,6123541943,PROD0246,Drive,ORD0014914,2018-12-11,920.83,Canceled,Printing,CAMP0081,Case Campaign,36.35,4.19,Shenzhen,Ground,443.88,Europe,35.29
CUST14915,Michael Jenkins,swolf@moore.com,+1-243-703-7875x80415,PROD0456,Everybody,ORD0014915,2019-09-21,6758.92,Canceled,Printing,CAMP0082,Stop Campaign,40.73,23.38,Indianapolis,Ground,103.45,Asia,25.62
CUST14916,Don Rios,yolanda12@hotmail.com,+1-768-861-0215,PROD0047,Store,ORD0014916,2020-01-06,9919.06,Completed,Direct Mail,CAMP0085,Audience Campaign,27.03,19.09,Toronto,Air,175.61,Asia,12.13
